"Notes","Census Division","Census Division Code","Year","Year Code","Month","Month Code","Ten-Year Age Groups","Ten-Year Age Groups Code",Deaths,Population,Crude Rate
,"Division 6: East South Central","CENS-D6","2018","2018","Jan., 2018","2018/01","25-34 years","25-34",74,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jan., 2018","2018/01","35-44 years","35-44",84,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jan., 2018","2018/01","45-54 years","45-54",89,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jan., 2018","2018/01","55-64 years","55-64",58,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jan., 2018","2018/01","65-74 years","65-74",13,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jan., 2018","2018/01","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jan., 2018","2018/01","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jan., 2018","2018/01","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Feb., 2018","2018/02","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Feb., 2018","2018/02","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Feb., 2018","2018/02","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Feb., 2018","2018/02","15-24 years","15-24",26,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Feb., 2018","2018/02","25-34 years","25-34",106,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Feb., 2018","2018/02","35-44 years","35-44",99,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Feb., 2018","2018/02","45-54 years","45-54",90,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Feb., 2018","2018/02","55-64 years","55-64",65,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Feb., 2018","2018/02","65-74 years","65-74",15,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Feb., 2018","2018/02","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Feb., 2018","2018/02","85+ years","85+",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Feb., 2018","2018/02","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Mar., 2018","2018/03","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Mar., 2018","2018/03","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Mar., 2018","2018/03","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Mar., 2018","2018/03","15-24 years","15-24",24,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Mar., 2018","2018/03","25-34 years","25-34",84,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Mar., 2018","2018/03","35-44 years","35-44",97,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Mar., 2018","2018/03","45-54 years","45-54",94,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Mar., 2018","2018/03","55-64 years","55-64",70,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Mar., 2018","2018/03","65-74 years","65-74",12,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Mar., 2018","2018/03","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Mar., 2018","2018/03","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Mar., 2018","2018/03","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Apr., 2018","2018/04","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Apr., 2018","2018/04","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Apr., 2018","2018/04","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Apr., 2018","2018/04","15-24 years","15-24",23,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Apr., 2018","2018/04","25-34 years","25-34",86,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Apr., 2018","2018/04","35-44 years","35-44",105,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Apr., 2018","2018/04","45-54 years","45-54",95,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Apr., 2018","2018/04","55-64 years","55-64",63,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Apr., 2018","2018/04","65-74 years","65-74",11,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Apr., 2018","2018/04","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Apr., 2018","2018/04","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Apr., 2018","2018/04","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","May, 2018","2018/05","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","May, 2018","2018/05","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","May, 2018","2018/05","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","May, 2018","2018/05","15-24 years","15-24",16,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","May, 2018","2018/05","25-34 years","25-34",85,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","May, 2018","2018/05","35-44 years","35-44",88,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","May, 2018","2018/05","45-54 years","45-54",99,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","May, 2018","2018/05","55-64 years","55-64",57,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","May, 2018","2018/05","65-74 years","65-74",13,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","May, 2018","2018/05","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","May, 2018","2018/05","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","May, 2018","2018/05","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jun., 2018","2018/06","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jun., 2018","2018/06","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jun., 2018","2018/06","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jun., 2018","2018/06","15-24 years","15-24",26,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jun., 2018","2018/06","25-34 years","25-34",80,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jun., 2018","2018/06","35-44 years","35-44",96,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jun., 2018","2018/06","45-54 years","45-54",76,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jun., 2018","2018/06","55-64 years","55-64",65,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jun., 2018","2018/06","65-74 years","65-74",11,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jun., 2018","2018/06","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jun., 2018","2018/06","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jun., 2018","2018/06","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jul., 2018","2018/07","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jul., 2018","2018/07","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jul., 2018","2018/07","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jul., 2018","2018/07","15-24 years","15-24",23,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jul., 2018","2018/07","25-34 years","25-34",106,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jul., 2018","2018/07","35-44 years","35-44",102,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jul., 2018","2018/07","45-54 years","45-54",86,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jul., 2018","2018/07","55-64 years","55-64",61,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jul., 2018","2018/07","65-74 years","65-74",18,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jul., 2018","2018/07","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jul., 2018","2018/07","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Jul., 2018","2018/07","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Aug., 2018","2018/08","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Aug., 2018","2018/08","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Aug., 2018","2018/08","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Aug., 2018","2018/08","15-24 years","15-24",26,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Aug., 2018","2018/08","25-34 years","25-34",97,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Aug., 2018","2018/08","35-44 years","35-44",102,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Aug., 2018","2018/08","45-54 years","45-54",91,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Aug., 2018","2018/08","55-64 years","55-64",58,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Aug., 2018","2018/08","65-74 years","65-74",16,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Aug., 2018","2018/08","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Aug., 2018","2018/08","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Aug., 2018","2018/08","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Sep., 2018","2018/09","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Sep., 2018","2018/09","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Sep., 2018","2018/09","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Sep., 2018","2018/09","15-24 years","15-24",15,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Sep., 2018","2018/09","25-34 years","25-34",85,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Sep., 2018","2018/09","35-44 years","35-44",102,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Sep., 2018","2018/09","45-54 years","45-54",74,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Sep., 2018","2018/09","55-64 years","55-64",61,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Sep., 2018","2018/09","65-74 years","65-74",19,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Sep., 2018","2018/09","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Sep., 2018","2018/09","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Sep., 2018","2018/09","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Oct., 2018","2018/10","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Oct., 2018","2018/10","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Oct., 2018","2018/10","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Oct., 2018","2018/10","15-24 years","15-24",30,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Oct., 2018","2018/10","25-34 years","25-34",70,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Oct., 2018","2018/10","35-44 years","35-44",91,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Oct., 2018","2018/10","45-54 years","45-54",88,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Oct., 2018","2018/10","55-64 years","55-64",59,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Oct., 2018","2018/10","65-74 years","65-74",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Oct., 2018","2018/10","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Oct., 2018","2018/10","85+ years","85+",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Oct., 2018","2018/10","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Nov., 2018","2018/11","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Nov., 2018","2018/11","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Nov., 2018","2018/11","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Nov., 2018","2018/11","15-24 years","15-24",22,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Nov., 2018","2018/11","25-34 years","25-34",94,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Nov., 2018","2018/11","35-44 years","35-44",88,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Nov., 2018","2018/11","45-54 years","45-54",87,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Nov., 2018","2018/11","55-64 years","55-64",43,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Nov., 2018","2018/11","65-74 years","65-74",16,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Nov., 2018","2018/11","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Nov., 2018","2018/11","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Nov., 2018","2018/11","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Dec., 2018","2018/12","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Dec., 2018","2018/12","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Dec., 2018","2018/12","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Dec., 2018","2018/12","15-24 years","15-24",24,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Dec., 2018","2018/12","25-34 years","25-34",80,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Dec., 2018","2018/12","35-44 years","35-44",106,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Dec., 2018","2018/12","45-54 years","45-54",84,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Dec., 2018","2018/12","55-64 years","55-64",64,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Dec., 2018","2018/12","65-74 years","65-74",16,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Dec., 2018","2018/12","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Dec., 2018","2018/12","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2018","2018","Dec., 2018","2018/12","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Jan., 2019","2019/01","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Jan., 2019","2019/01","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Jan., 2019","2019/01","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Jan., 2019","2019/01","15-24 years","15-24",25,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Jan., 2019","2019/01","25-34 years","25-34",76,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Jan., 2019","2019/01","35-44 years","35-44",118,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Jan., 2019","2019/01","45-54 years","45-54",87,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Jan., 2019","2019/01","55-64 years","55-64",57,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Jan., 2019","2019/01","65-74 years","65-74",11,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Jan., 2019","2019/01","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Jan., 2019","2019/01","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Jan., 2019","2019/01","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Feb., 2019","2019/02","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Feb., 2019","2019/02","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Feb., 2019","2019/02","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Feb., 2019","2019/02","15-24 years","15-24",19,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Feb., 2019","2019/02","25-34 years","25-34",79,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Feb., 2019","2019/02","35-44 years","35-44",72,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Feb., 2019","2019/02","45-54 years","45-54",83,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Feb., 2019","2019/02","55-64 years","55-64",68,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Feb., 2019","2019/02","65-74 years","65-74",14,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Feb., 2019","2019/02","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Feb., 2019","2019/02","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Feb., 2019","2019/02","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Mar., 2019","2019/03","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Mar., 2019","2019/03","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Mar., 2019","2019/03","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Mar., 2019","2019/03","15-24 years","15-24",23,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Mar., 2019","2019/03","25-34 years","25-34",98,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Mar., 2019","2019/03","35-44 years","35-44",121,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Mar., 2019","2019/03","45-54 years","45-54",104,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Mar., 2019","2019/03","55-64 years","55-64",63,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Mar., 2019","2019/03","65-74 years","65-74",28,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Mar., 2019","2019/03","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Mar., 2019","2019/03","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Mar., 2019","2019/03","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Apr., 2019","2019/04","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Apr., 2019","2019/04","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Apr., 2019","2019/04","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Apr., 2019","2019/04","15-24 years","15-24",22,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Apr., 2019","2019/04","25-34 years","25-34",96,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Apr., 2019","2019/04","35-44 years","35-44",104,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Apr., 2019","2019/04","45-54 years","45-54",89,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Apr., 2019","2019/04","55-64 years","55-64",73,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Apr., 2019","2019/04","65-74 years","65-74",20,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Apr., 2019","2019/04","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Apr., 2019","2019/04","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Apr., 2019","2019/04","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","May, 2019","2019/05","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","May, 2019","2019/05","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","May, 2019","2019/05","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","May, 2019","2019/05","15-24 years","15-24",28,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","May, 2019","2019/05","25-34 years","25-34",102,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","May, 2019","2019/05","35-44 years","35-44",95,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","May, 2019","2019/05","45-54 years","45-54",92,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","May, 2019","2019/05","55-64 years","55-64",70,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","May, 2019","2019/05","65-74 years","65-74",17,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","May, 2019","2019/05","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","May, 2019","2019/05","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","May, 2019","2019/05","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Jun., 2019","2019/06","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Jun., 2019","2019/06","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Jun., 2019","2019/06","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Jun., 2019","2019/06","15-24 years","15-24",29,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Jun., 2019","2019/06","25-34 years","25-34",90,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Jun., 2019","2019/06","35-44 years","35-44",111,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Jun., 2019","2019/06","45-54 years","45-54",109,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Jun., 2019","2019/06","55-64 years","55-64",62,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Jun., 2019","2019/06","65-74 years","65-74",18,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Jun., 2019","2019/06","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Jun., 2019","2019/06","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Jun., 2019","2019/06","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Jul., 2019","2019/07","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Jul., 2019","2019/07","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Jul., 2019","2019/07","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Jul., 2019","2019/07","15-24 years","15-24",24,Not Applicable,Not Applicable
