Notes,Census Region,Census Region Code,Year,Year Code,Month,Month Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Deaths,Population,Crude Rate
,Census Region 3: South,CENS-R3,2020,2020,"Jan., 2020",2020/01,85+ years,85+,14,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Jan., 2020",2020/01,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Feb., 2020",2020/02,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Feb., 2020",2020/02,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Feb., 2020",2020/02,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Feb., 2020",2020/02,15-24 years,15-24,132,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Feb., 2020",2020/02,25-34 years,25-34,578,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Feb., 2020",2020/02,35-44 years,35-44,634,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Feb., 2020",2020/02,45-54 years,45-54,545,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Feb., 2020",2020/02,55-64 years,55-64,483,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Feb., 2020",2020/02,65-74 years,65-74,125,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Feb., 2020",2020/02,75-84 years,75-84,26,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Feb., 2020",2020/02,85+ years,85+,12,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Feb., 2020",2020/02,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Mar., 2020",2020/03,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Mar., 2020",2020/03,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Mar., 2020",2020/03,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Mar., 2020",2020/03,15-24 years,15-24,201,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Mar., 2020",2020/03,25-34 years,25-34,711,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Mar., 2020",2020/03,35-44 years,35-44,720,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Mar., 2020",2020/03,45-54 years,45-54,601,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Mar., 2020",2020/03,55-64 years,55-64,518,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Mar., 2020",2020/03,65-74 years,65-74,145,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Mar., 2020",2020/03,75-84 years,75-84,30,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Mar., 2020",2020/03,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Mar., 2020",2020/03,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Apr., 2020",2020/04,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Apr., 2020",2020/04,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Apr., 2020",2020/04,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Apr., 2020",2020/04,15-24 years,15-24,223,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Apr., 2020",2020/04,25-34 years,25-34,826,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Apr., 2020",2020/04,35-44 years,35-44,793,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Apr., 2020",2020/04,45-54 years,45-54,667,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Apr., 2020",2020/04,55-64 years,55-64,547,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Apr., 2020",2020/04,65-74 years,65-74,127,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Apr., 2020",2020/04,75-84 years,75-84,29,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Apr., 2020",2020/04,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Apr., 2020",2020/04,Not Stated,NS,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"May, 2020",2020/05,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"May, 2020",2020/05,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"May, 2020",2020/05,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"May, 2020",2020/05,15-24 years,15-24,260,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"May, 2020",2020/05,25-34 years,25-34,963,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"May, 2020",2020/05,35-44 years,35-44,1029,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"May, 2020",2020/05,45-54 years,45-54,844,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"May, 2020",2020/05,55-64 years,55-64,632,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"May, 2020",2020/05,65-74 years,65-74,151,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"May, 2020",2020/05,75-84 years,75-84,22,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"May, 2020",2020/05,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"May, 2020",2020/05,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Jun., 2020",2020/06,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Jun., 2020",2020/06,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Jun., 2020",2020/06,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Jun., 2020",2020/06,15-24 years,15-24,224,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Jun., 2020",2020/06,25-34 years,25-34,801,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Jun., 2020",2020/06,35-44 years,35-44,835,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Jun., 2020",2020/06,45-54 years,45-54,695,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Jun., 2020",2020/06,55-64 years,55-64,581,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Jun., 2020",2020/06,65-74 years,65-74,146,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Jun., 2020",2020/06,75-84 years,75-84,26,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Jun., 2020",2020/06,85+ years,85+,18,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Jun., 2020",2020/06,Not Stated,NS,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Jul., 2020",2020/07,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Jul., 2020",2020/07,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Jul., 2020",2020/07,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Jul., 2020",2020/07,15-24 years,15-24,247,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Jul., 2020",2020/07,25-34 years,25-34,801,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Jul., 2020",2020/07,35-44 years,35-44,900,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Jul., 2020",2020/07,45-54 years,45-54,713,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Jul., 2020",2020/07,55-64 years,55-64,577,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Jul., 2020",2020/07,65-74 years,65-74,159,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Jul., 2020",2020/07,75-84 years,75-84,21,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Jul., 2020",2020/07,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Jul., 2020",2020/07,Not Stated,NS,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Aug., 2020",2020/08,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Aug., 2020",2020/08,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Aug., 2020",2020/08,5-14 years,5-14,0,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Aug., 2020",2020/08,15-24 years,15-24,233,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Aug., 2020",2020/08,25-34 years,25-34,781,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Aug., 2020",2020/08,35-44 years,35-44,879,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Aug., 2020",2020/08,45-54 years,45-54,728,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Aug., 2020",2020/08,55-64 years,55-64,571,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Aug., 2020",2020/08,65-74 years,65-74,137,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Aug., 2020",2020/08,75-84 years,75-84,28,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Aug., 2020",2020/08,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Aug., 2020",2020/08,Not Stated,NS,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Sep., 2020",2020/09,< 1 year,1,0,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Sep., 2020",2020/09,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Sep., 2020",2020/09,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Sep., 2020",2020/09,15-24 years,15-24,199,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Sep., 2020",2020/09,25-34 years,25-34,730,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Sep., 2020",2020/09,35-44 years,35-44,792,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Sep., 2020",2020/09,45-54 years,45-54,648,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Sep., 2020",2020/09,55-64 years,55-64,544,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Sep., 2020",2020/09,65-74 years,65-74,119,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Sep., 2020",2020/09,75-84 years,75-84,23,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Sep., 2020",2020/09,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Sep., 2020",2020/09,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Oct., 2020",2020/10,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Oct., 2020",2020/10,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Oct., 2020",2020/10,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Oct., 2020",2020/10,15-24 years,15-24,217,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Oct., 2020",2020/10,25-34 years,25-34,636,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Oct., 2020",2020/10,35-44 years,35-44,783,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Oct., 2020",2020/10,45-54 years,45-54,651,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Oct., 2020",2020/10,55-64 years,55-64,523,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Oct., 2020",2020/10,65-74 years,65-74,130,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Oct., 2020",2020/10,75-84 years,75-84,29,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Oct., 2020",2020/10,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Oct., 2020",2020/10,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Nov., 2020",2020/11,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Nov., 2020",2020/11,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Nov., 2020",2020/11,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Nov., 2020",2020/11,15-24 years,15-24,201,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Nov., 2020",2020/11,25-34 years,25-34,699,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Nov., 2020",2020/11,35-44 years,35-44,770,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Nov., 2020",2020/11,45-54 years,45-54,608,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Nov., 2020",2020/11,55-64 years,55-64,483,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Nov., 2020",2020/11,65-74 years,65-74,142,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Nov., 2020",2020/11,75-84 years,75-84,29,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Nov., 2020",2020/11,85+ years,85+,12,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Nov., 2020",2020/11,Not Stated,NS,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Dec., 2020",2020/12,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Dec., 2020",2020/12,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Dec., 2020",2020/12,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Dec., 2020",2020/12,15-24 years,15-24,217,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Dec., 2020",2020/12,25-34 years,25-34,687,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Dec., 2020",2020/12,35-44 years,35-44,853,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Dec., 2020",2020/12,45-54 years,45-54,646,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Dec., 2020",2020/12,55-64 years,55-64,515,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Dec., 2020",2020/12,65-74 years,65-74,133,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Dec., 2020",2020/12,75-84 years,75-84,21,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Dec., 2020",2020/12,85+ years,85+,14,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2020,2020,"Dec., 2020",2020/12,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Jan., 1999",1999/01,< 1 year,1,0,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Jan., 1999",1999/01,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Jan., 1999",1999/01,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Jan., 1999",1999/01,15-24 years,15-24,23,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Jan., 1999",1999/01,25-34 years,25-34,88,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Jan., 1999",1999/01,35-44 years,35-44,192,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Jan., 1999",1999/01,45-54 years,45-54,152,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Jan., 1999",1999/01,55-64 years,55-64,32,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Jan., 1999",1999/01,65-74 years,65-74,Suppressed,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Jan., 1999",1999/01,75-84 years,75-84,11,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Jan., 1999",1999/01,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Jan., 1999",1999/01,Not Stated,NS,Suppressed,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Feb., 1999",1999/02,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Feb., 1999",1999/02,1-4 years,1-4,0,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Feb., 1999",1999/02,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Feb., 1999",1999/02,15-24 years,15-24,27,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Feb., 1999",1999/02,25-34 years,25-34,87,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Feb., 1999",1999/02,35-44 years,35-44,183,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Feb., 1999",1999/02,45-54 years,45-54,131,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Feb., 1999",1999/02,55-64 years,55-64,33,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Feb., 1999",1999/02,65-74 years,65-74,12,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Feb., 1999",1999/02,75-84 years,75-84,13,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Feb., 1999",1999/02,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Feb., 1999",1999/02,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Mar., 1999",1999/03,< 1 year,1,0,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Mar., 1999",1999/03,1-4 years,1-4,0,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Mar., 1999",1999/03,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Mar., 1999",1999/03,15-24 years,15-24,24,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Mar., 1999",1999/03,25-34 years,25-34,87,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Mar., 1999",1999/03,35-44 years,35-44,170,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Mar., 1999",1999/03,45-54 years,45-54,145,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Mar., 1999",1999/03,55-64 years,55-64,43,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Mar., 1999",1999/03,65-74 years,65-74,12,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Mar., 1999",1999/03,75-84 years,75-84,16,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Mar., 1999",1999/03,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Mar., 1999",1999/03,Not Stated,NS,Suppressed,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Apr., 1999",1999/04,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Apr., 1999",1999/04,1-4 years,1-4,0,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Apr., 1999",1999/04,5-14 years,5-14,0,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Apr., 1999",1999/04,15-24 years,15-24,37,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Apr., 1999",1999/04,25-34 years,25-34,98,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Apr., 1999",1999/04,35-44 years,35-44,210,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Apr., 1999",1999/04,45-54 years,45-54,154,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Apr., 1999",1999/04,55-64 years,55-64,39,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Apr., 1999",1999/04,65-74 years,65-74,10,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Apr., 1999",1999/04,75-84 years,75-84,13,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Apr., 1999",1999/04,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Apr., 1999",1999/04,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"May, 1999",1999/05,< 1 year,1,0,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"May, 1999",1999/05,1-4 years,1-4,0,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"May, 1999",1999/05,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"May, 1999",1999/05,15-24 years,15-24,33,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"May, 1999",1999/05,25-34 years,25-34,92,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"May, 1999",1999/05,35-44 years,35-44,197,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"May, 1999",1999/05,45-54 years,45-54,133,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"May, 1999",1999/05,55-64 years,55-64,35,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"May, 1999",1999/05,65-74 years,65-74,16,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"May, 1999",1999/05,75-84 years,75-84,Suppressed,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"May, 1999",1999/05,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"May, 1999",1999/05,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Jun., 1999",1999/06,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Jun., 1999",1999/06,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Jun., 1999",1999/06,5-14 years,5-14,0,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Jun., 1999",1999/06,15-24 years,15-24,31,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Jun., 1999",1999/06,25-34 years,25-34,93,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Jun., 1999",1999/06,35-44 years,35-44,167,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Jun., 1999",1999/06,45-54 years,45-54,135,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Jun., 1999",1999/06,55-64 years,55-64,40,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Jun., 1999",1999/06,65-74 years,65-74,15,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Jun., 1999",1999/06,75-84 years,75-84,Suppressed,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Jun., 1999",1999/06,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Jun., 1999",1999/06,Not Stated,NS,Suppressed,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Jul., 1999",1999/07,< 1 year,1,0,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Jul., 1999",1999/07,1-4 years,1-4,0,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Jul., 1999",1999/07,5-14 years,5-14,0,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Jul., 1999",1999/07,15-24 years,15-24,34,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Jul., 1999",1999/07,25-34 years,25-34,96,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Jul., 1999",1999/07,35-44 years,35-44,193,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Jul., 1999",1999/07,45-54 years,45-54,164,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Jul., 1999",1999/07,55-64 years,55-64,41,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Jul., 1999",1999/07,65-74 years,65-74,13,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Jul., 1999",1999/07,75-84 years,75-84,Suppressed,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Jul., 1999",1999/07,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Jul., 1999",1999/07,Not Stated,NS,Suppressed,Not Applicable,Not Applicable
,Census Region 4: West,CENS-R4,1999,1999,"Aug., 1999",1999/08,< 1 year,1,0,Not Applicable,Not Applicable
