Census Region Code,Month Code,Sex Code,Age Group Code,Deaths,Year,Census Region,Age Groups
CENS-R1,2013/05,F,25-34,37,2013,Census Region 1: Northeast,25-34 years
CENS-R1,2013/06,F,25-34,38,2013,Census Region 1: Northeast,25-34 years
CENS-R1,2013/07,F,25-34,40,2013,Census Region 1: Northeast,25-34 years
CENS-R1,2013/08,F,25-34,48,2013,Census Region 1: Northeast,25-34 years
CENS-R1,2013/09,F,25-34,53,2013,Census Region 1: Northeast,25-34 years
CENS-R1,2013/10,F,25-34,50,2013,Census Region 1: Northeast,25-34 years
CENS-R1,2013/11,F,25-34,47,2013,Census Region 1: Northeast,25-34 years
CENS-R1,2013/12,F,25-34,46,2013,Census Region 1: Northeast,25-34 years
CENS-R1,2014/01,F,25-34,67,2014,Census Region 1: Northeast,25-34 years
CENS-R1,2014/02,F,25-34,54,2014,Census Region 1: Northeast,25-34 years
CENS-R1,2014/03,F,25-34,59,2014,Census Region 1: Northeast,25-34 years
CENS-R1,2014/04,F,25-34,45,2014,Census Region 1: Northeast,25-34 years
CENS-R1,2014/05,F,25-34,58,2014,Census Region 1: Northeast,25-34 years
CENS-R1,2014/06,F,25-34,30,2014,Census Region 1: Northeast,25-34 years
CENS-R1,2014/07,F,25-34,32,2014,Census Region 1: Northeast,25-34 years
CENS-R1,2014/08,F,25-34,46,2014,Census Region 1: Northeast,25-34 years
CENS-R1,2014/09,F,25-34,39,2014,Census Region 1: Northeast,25-34 years
CENS-R1,2014/10,F,25-34,68,2014,Census Region 1: Northeast,25-34 years
CENS-R1,2014/11,F,25-34,53,2014,Census Region 1: Northeast,25-34 years
CENS-R1,2014/12,F,25-34,58,2014,Census Region 1: Northeast,25-34 years
CENS-R1,2015/01,F,25-34,51,2015,Census Region 1: Northeast,25-34 years
CENS-R1,2015/02,F,25-34,48,2015,Census Region 1: Northeast,25-34 years
CENS-R1,2015/03,F,25-34,52,2015,Census Region 1: Northeast,25-34 years
CENS-R1,2015/04,F,25-34,57,2015,Census Region 1: Northeast,25-34 years
CENS-R1,2015/05,F,25-34,60,2015,Census Region 1: Northeast,25-34 years
CENS-R1,2015/06,F,25-34,63,2015,Census Region 1: Northeast,25-34 years
CENS-R1,2015/07,F,25-34,53,2015,Census Region 1: Northeast,25-34 years
CENS-R1,2015/08,F,25-34,70,2015,Census Region 1: Northeast,25-34 years
CENS-R1,2015/09,F,25-34,87,2015,Census Region 1: Northeast,25-34 years
CENS-R1,2015/10,F,25-34,77,2015,Census Region 1: Northeast,25-34 years
CENS-R1,2015/11,F,25-34,63,2015,Census Region 1: Northeast,25-34 years
CENS-R1,2015/12,F,25-34,53,2015,Census Region 1: Northeast,25-34 years
CENS-R1,2016/01,F,25-34,76,2016,Census Region 1: Northeast,25-34 years
CENS-R1,2016/02,F,25-34,90,2016,Census Region 1: Northeast,25-34 years
CENS-R1,2016/03,F,25-34,98,2016,Census Region 1: Northeast,25-34 years
CENS-R1,2016/04,F,25-34,100,2016,Census Region 1: Northeast,25-34 years
CENS-R1,2016/05,F,25-34,81,2016,Census Region 1: Northeast,25-34 years
CENS-R1,2016/06,F,25-34,84,2016,Census Region 1: Northeast,25-34 years
CENS-R1,2016/07,F,25-34,106,2016,Census Region 1: Northeast,25-34 years
CENS-R1,2016/08,F,25-34,89,2016,Census Region 1: Northeast,25-34 years
CENS-R1,2016/09,F,25-34,81,2016,Census Region 1: Northeast,25-34 years
CENS-R1,2016/10,F,25-34,99,2016,Census Region 1: Northeast,25-34 years
CENS-R1,2016/11,F,25-34,94,2016,Census Region 1: Northeast,25-34 years
CENS-R1,2016/12,F,25-34,120,2016,Census Region 1: Northeast,25-34 years
CENS-R1,2017/01,F,25-34,99,2017,Census Region 1: Northeast,25-34 years
CENS-R1,2017/02,F,25-34,85,2017,Census Region 1: Northeast,25-34 years
CENS-R1,2017/03,F,25-34,96,2017,Census Region 1: Northeast,25-34 years
CENS-R1,2017/04,F,25-34,105,2017,Census Region 1: Northeast,25-34 years
CENS-R1,2017/05,F,25-34,88,2017,Census Region 1: Northeast,25-34 years
CENS-R1,2017/06,F,25-34,104,2017,Census Region 1: Northeast,25-34 years
CENS-R1,2017/07,F,25-34,108,2017,Census Region 1: Northeast,25-34 years
CENS-R1,2017/08,F,25-34,100,2017,Census Region 1: Northeast,25-34 years
CENS-R1,2017/09,F,25-34,109,2017,Census Region 1: Northeast,25-34 years
CENS-R1,2017/10,F,25-34,88,2017,Census Region 1: Northeast,25-34 years
CENS-R1,2017/11,F,25-34,88,2017,Census Region 1: Northeast,25-34 years
CENS-R1,2017/12,F,25-34,83,2017,Census Region 1: Northeast,25-34 years
CENS-R1,2018/01,F,25-34,96,2018,Census Region 1: Northeast,25-34 years
CENS-R1,2018/02,F,25-34,100,2018,Census Region 1: Northeast,25-34 years
CENS-R1,2018/03,F,25-34,91,2018,Census Region 1: Northeast,25-34 years
CENS-R1,2018/04,F,25-34,95,2018,Census Region 1: Northeast,25-34 years
CENS-R1,2018/05,F,25-34,102,2018,Census Region 1: Northeast,25-34 years
CENS-R1,2018/06,F,25-34,90,2018,Census Region 1: Northeast,25-34 years
CENS-R1,2018/07,F,25-34,107,2018,Census Region 1: Northeast,25-34 years
CENS-R1,2018/08,F,25-34,90,2018,Census Region 1: Northeast,25-34 years
CENS-R1,2018/09,F,25-34,105,2018,Census Region 1: Northeast,25-34 years
CENS-R1,2018/10,F,25-34,83,2018,Census Region 1: Northeast,25-34 years
CENS-R1,2018/11,F,25-34,83,2018,Census Region 1: Northeast,25-34 years
CENS-R1,2018/12,F,25-34,78,2018,Census Region 1: Northeast,25-34 years
CENS-R1,2019/01,F,25-34,86,2019,Census Region 1: Northeast,25-34 years
CENS-R1,2019/02,F,25-34,78,2019,Census Region 1: Northeast,25-34 years
CENS-R1,2019/03,F,25-34,95,2019,Census Region 1: Northeast,25-34 years
CENS-R1,2019/04,F,25-34,99,2019,Census Region 1: Northeast,25-34 years
CENS-R1,2019/05,F,25-34,99,2019,Census Region 1: Northeast,25-34 years
CENS-R1,2019/06,F,25-34,92,2019,Census Region 1: Northeast,25-34 years
CENS-R1,2019/07,F,25-34,93,2019,Census Region 1: Northeast,25-34 years
CENS-R1,2019/08,F,25-34,93,2019,Census Region 1: Northeast,25-34 years
CENS-R1,2019/09,F,25-34,103,2019,Census Region 1: Northeast,25-34 years
CENS-R1,2019/10,F,25-34,92,2019,Census Region 1: Northeast,25-34 years
CENS-R1,2019/11,F,25-34,87,2019,Census Region 1: Northeast,25-34 years
CENS-R1,2019/12,F,25-34,100,2019,Census Region 1: Northeast,25-34 years
CENS-R1,2020/01,F,25-34,91,2020,Census Region 1: Northeast,25-34 years
CENS-R1,2020/02,F,25-34,96,2020,Census Region 1: Northeast,25-34 years
CENS-R1,2020/03,F,25-34,99,2020,Census Region 1: Northeast,25-34 years
CENS-R1,2020/04,F,25-34,120,2020,Census Region 1: Northeast,25-34 years
CENS-R1,2020/05,F,25-34,111,2020,Census Region 1: Northeast,25-34 years
CENS-R1,2020/06,F,25-34,91,2020,Census Region 1: Northeast,25-34 years
CENS-R1,2020/07,F,25-34,117,2020,Census Region 1: Northeast,25-34 years
CENS-R1,2020/08,F,25-34,107,2020,Census Region 1: Northeast,25-34 years
CENS-R1,2020/09,F,25-34,88,2020,Census Region 1: Northeast,25-34 years
CENS-R1,2020/10,F,25-34,92,2020,Census Region 1: Northeast,25-34 years
CENS-R1,2020/11,F,25-34,76,2020,Census Region 1: Northeast,25-34 years
CENS-R1,2020/12,F,25-34,99,2020,Census Region 1: Northeast,25-34 years
CENS-R1,2011/01,F,35-44,47,2011,Census Region 1: Northeast,35-44 years
CENS-R1,2011/02,F,35-44,45,2011,Census Region 1: Northeast,35-44 years
CENS-R1,2011/03,F,35-44,53,2011,Census Region 1: Northeast,35-44 years
CENS-R1,2011/04,F,35-44,40,2011,Census Region 1: Northeast,35-44 years
CENS-R1,2011/05,F,35-44,44,2011,Census Region 1: Northeast,35-44 years
CENS-R1,2011/06,F,35-44,37,2011,Census Region 1: Northeast,35-44 years
CENS-R1,2011/07,F,35-44,50,2011,Census Region 1: Northeast,35-44 years
CENS-R1,2011/08,F,35-44,51,2011,Census Region 1: Northeast,35-44 years
CENS-R1,2011/09,F,35-44,41,2011,Census Region 1: Northeast,35-44 years
CENS-R1,2011/10,F,35-44,45,2011,Census Region 1: Northeast,35-44 years
CENS-R1,2011/11,F,35-44,55,2011,Census Region 1: Northeast,35-44 years
CENS-R1,2011/12,F,35-44,53,2011,Census Region 1: Northeast,35-44 years
CENS-R1,2012/01,F,35-44,48,2012,Census Region 1: Northeast,35-44 years
CENS-R1,2012/02,F,35-44,52,2012,Census Region 1: Northeast,35-44 years
CENS-R1,2012/03,F,35-44,43,2012,Census Region 1: Northeast,35-44 years
CENS-R1,2012/04,F,35-44,44,2012,Census Region 1: Northeast,35-44 years
CENS-R1,2012/05,F,35-44,40,2012,Census Region 1: Northeast,35-44 years
CENS-R1,2012/06,F,35-44,45,2012,Census Region 1: Northeast,35-44 years
CENS-R1,2012/07,F,35-44,44,2012,Census Region 1: Northeast,35-44 years
CENS-R1,2012/08,F,35-44,51,2012,Census Region 1: Northeast,35-44 years
CENS-R1,2012/09,F,35-44,21,2012,Census Region 1: Northeast,35-44 years
CENS-R1,2012/10,F,35-44,55,2012,Census Region 1: Northeast,35-44 years
CENS-R1,2012/11,F,35-44,48,2012,Census Region 1: Northeast,35-44 years
CENS-R1,2012/12,F,35-44,60,2012,Census Region 1: Northeast,35-44 years
CENS-R1,2013/01,F,35-44,46,2013,Census Region 1: Northeast,35-44 years
CENS-R1,2013/02,F,35-44,52,2013,Census Region 1: Northeast,35-44 years
CENS-R1,2013/03,F,35-44,45,2013,Census Region 1: Northeast,35-44 years
CENS-R1,2013/04,F,35-44,52,2013,Census Region 1: Northeast,35-44 years
CENS-R1,2013/05,F,35-44,55,2013,Census Region 1: Northeast,35-44 years
CENS-R1,2013/06,F,35-44,51,2013,Census Region 1: Northeast,35-44 years
CENS-R1,2013/07,F,35-44,38,2013,Census Region 1: Northeast,35-44 years
CENS-R1,2013/08,F,35-44,50,2013,Census Region 1: Northeast,35-44 years
CENS-R1,2013/09,F,35-44,53,2013,Census Region 1: Northeast,35-44 years
CENS-R1,2013/10,F,35-44,56,2013,Census Region 1: Northeast,35-44 years
CENS-R1,2013/11,F,35-44,53,2013,Census Region 1: Northeast,35-44 years
CENS-R1,2013/12,F,35-44,58,2013,Census Region 1: Northeast,35-44 years
CENS-R1,2014/01,F,35-44,59,2014,Census Region 1: Northeast,35-44 years
CENS-R1,2014/02,F,35-44,53,2014,Census Region 1: Northeast,35-44 years
CENS-R1,2014/03,F,35-44,67,2014,Census Region 1: Northeast,35-44 years
CENS-R1,2014/04,F,35-44,58,2014,Census Region 1: Northeast,35-44 years
CENS-R1,2014/05,F,35-44,52,2014,Census Region 1: Northeast,35-44 years
CENS-R1,2014/06,F,35-44,66,2014,Census Region 1: Northeast,35-44 years
CENS-R1,2014/07,F,35-44,45,2014,Census Region 1: Northeast,35-44 years
CENS-R1,2014/08,F,35-44,50,2014,Census Region 1: Northeast,35-44 years
CENS-R1,2014/09,F,35-44,47,2014,Census Region 1: Northeast,35-44 years
CENS-R1,2014/10,F,35-44,60,2014,Census Region 1: Northeast,35-44 years
CENS-R1,2014/11,F,35-44,57,2014,Census Region 1: Northeast,35-44 years
CENS-R1,2014/12,F,35-44,45,2014,Census Region 1: Northeast,35-44 years
CENS-R1,2015/01,F,35-44,56,2015,Census Region 1: Northeast,35-44 years
CENS-R1,2015/02,F,35-44,58,2015,Census Region 1: Northeast,35-44 years
CENS-R1,2015/03,F,35-44,63,2015,Census Region 1: Northeast,35-44 years
CENS-R1,2015/04,F,35-44,68,2015,Census Region 1: Northeast,35-44 years
CENS-R1,2015/05,F,35-44,54,2015,Census Region 1: Northeast,35-44 years
CENS-R1,2015/06,F,35-44,53,2015,Census Region 1: Northeast,35-44 years
CENS-R1,2015/07,F,35-44,68,2015,Census Region 1: Northeast,35-44 years
CENS-R1,2015/08,F,35-44,59,2015,Census Region 1: Northeast,35-44 years
CENS-R1,2015/09,F,35-44,57,2015,Census Region 1: Northeast,35-44 years
CENS-R1,2015/10,F,35-44,59,2015,Census Region 1: Northeast,35-44 years
CENS-R1,2015/11,F,35-44,49,2015,Census Region 1: Northeast,35-44 years
CENS-R1,2015/12,F,35-44,53,2015,Census Region 1: Northeast,35-44 years
CENS-R1,2016/01,F,35-44,67,2016,Census Region 1: Northeast,35-44 years
CENS-R1,2016/02,F,35-44,76,2016,Census Region 1: Northeast,35-44 years
CENS-R1,2016/03,F,35-44,81,2016,Census Region 1: Northeast,35-44 years
CENS-R1,2016/04,F,35-44,90,2016,Census Region 1: Northeast,35-44 years
CENS-R1,2016/05,F,35-44,59,2016,Census Region 1: Northeast,35-44 years
CENS-R1,2016/06,F,35-44,64,2016,Census Region 1: Northeast,35-44 years
CENS-R1,2016/07,F,35-44,86,2016,Census Region 1: Northeast,35-44 years
CENS-R1,2016/08,F,35-44,71,2016,Census Region 1: Northeast,35-44 years
CENS-R1,2016/09,F,35-44,83,2016,Census Region 1: Northeast,35-44 years
CENS-R1,2016/10,F,35-44,88,2016,Census Region 1: Northeast,35-44 years
CENS-R1,2016/11,F,35-44,85,2016,Census Region 1: Northeast,35-44 years
CENS-R1,2016/12,F,35-44,92,2016,Census Region 1: Northeast,35-44 years
CENS-R1,2017/01,F,35-44,92,2017,Census Region 1: Northeast,35-44 years
CENS-R1,2017/02,F,35-44,99,2017,Census Region 1: Northeast,35-44 years
CENS-R1,2017/03,F,35-44,98,2017,Census Region 1: Northeast,35-44 years
CENS-R1,2017/04,F,35-44,88,2017,Census Region 1: Northeast,35-44 years
CENS-R1,2017/05,F,35-44,79,2017,Census Region 1: Northeast,35-44 years
CENS-R1,2017/06,F,35-44,77,2017,Census Region 1: Northeast,35-44 years
CENS-R1,2017/07,F,35-44,104,2017,Census Region 1: Northeast,35-44 years
CENS-R1,2017/08,F,35-44,100,2017,Census Region 1: Northeast,35-44 years
CENS-R1,2017/09,F,35-44,78,2017,Census Region 1: Northeast,35-44 years
CENS-R1,2017/10,F,35-44,75,2017,Census Region 1: Northeast,35-44 years
CENS-R1,2017/11,F,35-44,92,2017,Census Region 1: Northeast,35-44 years
CENS-R1,2017/12,F,35-44,99,2017,Census Region 1: Northeast,35-44 years
CENS-R1,2018/01,F,35-44,88,2018,Census Region 1: Northeast,35-44 years
CENS-R1,2018/02,F,35-44,80,2018,Census Region 1: Northeast,35-44 years
CENS-R1,2018/03,F,35-44,87,2018,Census Region 1: Northeast,35-44 years
CENS-R1,2018/04,F,35-44,89,2018,Census Region 1: Northeast,35-44 years
CENS-R1,2018/05,F,35-44,69,2018,Census Region 1: Northeast,35-44 years
CENS-R1,2018/06,F,35-44,97,2018,Census Region 1: Northeast,35-44 years
CENS-R1,2018/07,F,35-44,109,2018,Census Region 1: Northeast,35-44 years
CENS-R1,2018/08,F,35-44,80,2018,Census Region 1: Northeast,35-44 years
CENS-R1,2018/09,F,35-44,78,2018,Census Region 1: Northeast,35-44 years
CENS-R1,2018/10,F,35-44,94,2018,Census Region 1: Northeast,35-44 years
CENS-R1,2018/11,F,35-44,71,2018,Census Region 1: Northeast,35-44 years
CENS-R1,2018/12,F,35-44,82,2018,Census Region 1: Northeast,35-44 years
CENS-R1,2019/01,F,35-44,74,2019,Census Region 1: Northeast,35-44 years
CENS-R1,2019/02,F,35-44,71,2019,Census Region 1: Northeast,35-44 years
CENS-R1,2019/03,F,35-44,96,2019,Census Region 1: Northeast,35-44 years
CENS-R1,2019/04,F,35-44,83,2019,Census Region 1: Northeast,35-44 years
CENS-R1,2019/05,F,35-44,92,2019,Census Region 1: Northeast,35-44 years
CENS-R1,2019/06,F,35-44,81,2019,Census Region 1: Northeast,35-44 years
CENS-R1,2019/07,F,35-44,87,2019,Census Region 1: Northeast,35-44 years
CENS-R1,2019/08,F,35-44,100,2019,Census Region 1: Northeast,35-44 years
CENS-R1,2019/09,F,35-44,85,2019,Census Region 1: Northeast,35-44 years
CENS-R1,2019/10,F,35-44,70,2019,Census Region 1: Northeast,35-44 years
CENS-R1,2019/11,F,35-44,81,2019,Census Region 1: Northeast,35-44 years
CENS-R1,2019/12,F,35-44,89,2019,Census Region 1: Northeast,35-44 years
CENS-R1,2020/01,F,35-44,96,2020,Census Region 1: Northeast,35-44 years
CENS-R1,2020/02,F,35-44,83,2020,Census Region 1: Northeast,35-44 years
CENS-R1,2020/03,F,35-44,109,2020,Census Region 1: Northeast,35-44 years
CENS-R1,2020/04,F,35-44,130,2020,Census Region 1: Northeast,35-44 years
CENS-R1,2020/05,F,35-44,130,2020,Census Region 1: Northeast,35-44 years
CENS-R1,2020/06,F,35-44,120,2020,Census Region 1: Northeast,35-44 years
CENS-R1,2020/07,F,35-44,124,2020,Census Region 1: Northeast,35-44 years
CENS-R1,2020/08,F,35-44,108,2020,Census Region 1: Northeast,35-44 years
CENS-R1,2020/09,F,35-44,130,2020,Census Region 1: Northeast,35-44 years
CENS-R1,2020/10,F,35-44,92,2020,Census Region 1: Northeast,35-44 years
CENS-R1,2020/11,F,35-44,117,2020,Census Region 1: Northeast,35-44 years
CENS-R1,2020/12,F,35-44,99,2020,Census Region 1: Northeast,35-44 years
CENS-R1,2011/01,F,45-54,75,2011,Census Region 1: Northeast,45-54 years
CENS-R1,2011/02,F,45-54,76,2011,Census Region 1: Northeast,45-54 years
CENS-R1,2011/03,F,45-54,68,2011,Census Region 1: Northeast,45-54 years
CENS-R1,2011/04,F,45-54,79,2011,Census Region 1: Northeast,45-54 years
CENS-R1,2011/05,F,45-54,69,2011,Census Region 1: Northeast,45-54 years
CENS-R1,2011/06,F,45-54,59,2011,Census Region 1: Northeast,45-54 years
CENS-R1,2011/07,F,45-54,70,2011,Census Region 1: Northeast,45-54 years
CENS-R1,2011/08,F,45-54,64,2011,Census Region 1: Northeast,45-54 years
CENS-R1,2011/09,F,45-54,64,2011,Census Region 1: Northeast,45-54 years
CENS-R1,2011/10,F,45-54,70,2011,Census Region 1: Northeast,45-54 years
CENS-R1,2011/11,F,45-54,63,2011,Census Region 1: Northeast,45-54 years
CENS-R1,2011/12,F,45-54,65,2011,Census Region 1: Northeast,45-54 years
CENS-R1,2012/01,F,45-54,65,2012,Census Region 1: Northeast,45-54 years
CENS-R1,2012/02,F,45-54,69,2012,Census Region 1: Northeast,45-54 years
CENS-R1,2012/03,F,45-54,65,2012,Census Region 1: Northeast,45-54 years
CENS-R1,2012/04,F,45-54,67,2012,Census Region 1: Northeast,45-54 years
CENS-R1,2012/05,F,45-54,81,2012,Census Region 1: Northeast,45-54 years
CENS-R1,2012/06,F,45-54,71,2012,Census Region 1: Northeast,45-54 years
CENS-R1,2012/07,F,45-54,70,2012,Census Region 1: Northeast,45-54 years
CENS-R1,2012/08,F,45-54,79,2012,Census Region 1: Northeast,45-54 years
CENS-R1,2012/09,F,45-54,65,2012,Census Region 1: Northeast,45-54 years
CENS-R1,2012/10,F,45-54,53,2012,Census Region 1: Northeast,45-54 years
CENS-R1,2012/11,F,45-54,76,2012,Census Region 1: Northeast,45-54 years
CENS-R1,2012/12,F,45-54,76,2012,Census Region 1: Northeast,45-54 years
CENS-R1,2013/01,F,45-54,79,2013,Census Region 1: Northeast,45-54 years
CENS-R1,2013/02,F,45-54,77,2013,Census Region 1: Northeast,45-54 years
CENS-R1,2013/03,F,45-54,97,2013,Census Region 1: Northeast,45-54 years
CENS-R1,2013/04,F,45-54,75,2013,Census Region 1: Northeast,45-54 years
CENS-R1,2013/05,F,45-54,81,2013,Census Region 1: Northeast,45-54 years
CENS-R1,2013/06,F,45-54,83,2013,Census Region 1: Northeast,45-54 years
CENS-R1,2013/07,F,45-54,77,2013,Census Region 1: Northeast,45-54 years
CENS-R1,2013/08,F,45-54,74,2013,Census Region 1: Northeast,45-54 years
CENS-R1,2013/09,F,45-54,57,2013,Census Region 1: Northeast,45-54 years
CENS-R1,2013/10,F,45-54,58,2013,Census Region 1: Northeast,45-54 years
CENS-R1,2013/11,F,45-54,85,2013,Census Region 1: Northeast,45-54 years
CENS-R1,2013/12,F,45-54,82,2013,Census Region 1: Northeast,45-54 years
CENS-R1,2014/01,F,45-54,87,2014,Census Region 1: Northeast,45-54 years
CENS-R1,2014/02,F,45-54,72,2014,Census Region 1: Northeast,45-54 years
CENS-R1,2014/03,F,45-54,81,2014,Census Region 1: Northeast,45-54 years
CENS-R1,2014/04,F,45-54,74,2014,Census Region 1: Northeast,45-54 years
CENS-R1,2014/05,F,45-54,97,2014,Census Region 1: Northeast,45-54 years
CENS-R1,2014/06,F,45-54,52,2014,Census Region 1: Northeast,45-54 years
CENS-R1,2014/07,F,45-54,70,2014,Census Region 1: Northeast,45-54 years
CENS-R1,2014/08,F,45-54,66,2014,Census Region 1: Northeast,45-54 years
CENS-R1,2014/09,F,45-54,70,2014,Census Region 1: Northeast,45-54 years
CENS-R1,2014/10,F,45-54,67,2014,Census Region 1: Northeast,45-54 years
CENS-R1,2014/11,F,45-54,70,2014,Census Region 1: Northeast,45-54 years
CENS-R1,2014/12,F,45-54,94,2014,Census Region 1: Northeast,45-54 years
CENS-R1,2015/01,F,45-54,79,2015,Census Region 1: Northeast,45-54 years
CENS-R1,2015/02,F,45-54,69,2015,Census Region 1: Northeast,45-54 years
CENS-R1,2015/03,F,45-54,95,2015,Census Region 1: Northeast,45-54 years
CENS-R1,2015/04,F,45-54,93,2015,Census Region 1: Northeast,45-54 years
CENS-R1,2015/05,F,45-54,83,2015,Census Region 1: Northeast,45-54 years
CENS-R1,2015/06,F,45-54,83,2015,Census Region 1: Northeast,45-54 years
CENS-R1,2015/07,F,45-54,85,2015,Census Region 1: Northeast,45-54 years
CENS-R1,2015/08,F,45-54,77,2015,Census Region 1: Northeast,45-54 years
CENS-R1,2015/09,F,45-54,72,2015,Census Region 1: Northeast,45-54 years
CENS-R1,2015/10,F,45-54,99,2015,Census Region 1: Northeast,45-54 years
CENS-R1,2015/11,F,45-54,89,2015,Census Region 1: Northeast,45-54 years
CENS-R1,2015/12,F,45-54,79,2015,Census Region 1: Northeast,45-54 years
CENS-R1,2016/01,F,45-54,86,2016,Census Region 1: Northeast,45-54 years
CENS-R1,2016/02,F,45-54,98,2016,Census Region 1: Northeast,45-54 years
CENS-R1,2016/03,F,45-54,109,2016,Census Region 1: Northeast,45-54 years
CENS-R1,2016/04,F,45-54,107,2016,Census Region 1: Northeast,45-54 years
CENS-R1,2016/05,F,45-54,103,2016,Census Region 1: Northeast,45-54 years
CENS-R1,2016/06,F,45-54,105,2016,Census Region 1: Northeast,45-54 years
CENS-R1,2016/07,F,45-54,96,2016,Census Region 1: Northeast,45-54 years
CENS-R1,2016/08,F,45-54,84,2016,Census Region 1: Northeast,45-54 years
CENS-R1,2016/09,F,45-54,92,2016,Census Region 1: Northeast,45-54 years
CENS-R1,2016/10,F,45-54,94,2016,Census Region 1: Northeast,45-54 years
CENS-R1,2016/11,F,45-54,110,2016,Census Region 1: Northeast,45-54 years
CENS-R1,2016/12,F,45-54,109,2016,Census Region 1: Northeast,45-54 years
CENS-R1,2017/01,F,45-54,122,2017,Census Region 1: Northeast,45-54 years
CENS-R1,2017/02,F,45-54,96,2017,Census Region 1: Northeast,45-54 years
CENS-R1,2017/03,F,45-54,107,2017,Census Region 1: Northeast,45-54 years
CENS-R1,2017/04,F,45-54,99,2017,Census Region 1: Northeast,45-54 years
CENS-R1,2017/05,F,45-54,125,2017,Census Region 1: Northeast,45-54 years
CENS-R1,2017/06,F,45-54,101,2017,Census Region 1: Northeast,45-54 years
CENS-R1,2017/07,F,45-54,81,2017,Census Region 1: Northeast,45-54 years
CENS-R1,2017/08,F,45-54,100,2017,Census Region 1: Northeast,45-54 years
CENS-R1,2017/09,F,45-54,86,2017,Census Region 1: Northeast,45-54 years
CENS-R1,2017/10,F,45-54,83,2017,Census Region 1: Northeast,45-54 years
CENS-R1,2017/11,F,45-54,89,2017,Census Region 1: Northeast,45-54 years
CENS-R1,2017/12,F,45-54,90,2017,Census Region 1: Northeast,45-54 years
CENS-R1,2018/01,F,45-54,97,2018,Census Region 1: Northeast,45-54 years
CENS-R1,2018/02,F,45-54,67,2018,Census Region 1: Northeast,45-54 years
CENS-R1,2018/03,F,45-54,89,2018,Census Region 1: Northeast,45-54 years
CENS-R1,2018/04,F,45-54,76,2018,Census Region 1: Northeast,45-54 years
CENS-R1,2018/05,F,45-54,107,2018,Census Region 1: Northeast,45-54 years
CENS-R1,2018/06,F,45-54,92,2018,Census Region 1: Northeast,45-54 years
CENS-R1,2018/07,F,45-54,102,2018,Census Region 1: Northeast,45-54 years
CENS-R1,2018/08,F,45-54,87,2018,Census Region 1: Northeast,45-54 years
CENS-R1,2018/09,F,45-54,83,2018,Census Region 1: Northeast,45-54 years
CENS-R1,2018/10,F,45-54,81,2018,Census Region 1: Northeast,45-54 years
CENS-R1,2018/11,F,45-54,94,2018,Census Region 1: Northeast,45-54 years
CENS-R1,2018/12,F,45-54,89,2018,Census Region 1: Northeast,45-54 years
CENS-R1,2019/01,F,45-54,76,2019,Census Region 1: Northeast,45-54 years
CENS-R1,2019/02,F,45-54,85,2019,Census Region 1: Northeast,45-54 years
CENS-R1,2019/03,F,45-54,101,2019,Census Region 1: Northeast,45-54 years
CENS-R1,2019/04,F,45-54,69,2019,Census Region 1: Northeast,45-54 years
CENS-R1,2019/05,F,45-54,79,2019,Census Region 1: Northeast,45-54 years
CENS-R1,2019/06,F,45-54,83,2019,Census Region 1: Northeast,45-54 years
CENS-R1,2019/07,F,45-54,114,2019,Census Region 1: Northeast,45-54 years
CENS-R1,2019/08,F,45-54,105,2019,Census Region 1: Northeast,45-54 years
CENS-R1,2019/09,F,45-54,84,2019,Census Region 1: Northeast,45-54 years
CENS-R1,2019/10,F,45-54,92,2019,Census Region 1: Northeast,45-54 years
CENS-R1,2019/11,F,45-54,94,2019,Census Region 1: Northeast,45-54 years
CENS-R1,2019/12,F,45-54,103,2019,Census Region 1: Northeast,45-54 years
CENS-R1,2020/01,F,45-54,92,2020,Census Region 1: Northeast,45-54 years
CENS-R1,2020/02,F,45-54,109,2020,Census Region 1: Northeast,45-54 years
CENS-R1,2020/03,F,45-54,101,2020,Census Region 1: Northeast,45-54 years
CENS-R1,2020/04,F,45-54,95,2020,Census Region 1: Northeast,45-54 years
CENS-R1,2020/05,F,45-54,125,2020,Census Region 1: Northeast,45-54 years
CENS-R1,2020/06,F,45-54,93,2020,Census Region 1: Northeast,45-54 years
CENS-R1,2020/07,F,45-54,81,2020,Census Region 1: Northeast,45-54 years
CENS-R1,2020/08,F,45-54,95,2020,Census Region 1: Northeast,45-54 years
CENS-R1,2020/09,F,45-54,82,2020,Census Region 1: Northeast,45-54 years
CENS-R1,2020/10,F,45-54,103,2020,Census Region 1: Northeast,45-54 years
CENS-R1,2020/11,F,45-54,93,2020,Census Region 1: Northeast,45-54 years
CENS-R1,2020/12,F,45-54,93,2020,Census Region 1: Northeast,45-54 years
CENS-R1,2011/01,F,55-64,33,2011,Census Region 1: Northeast,55-64 years
CENS-R1,2011/02,F,55-64,36,2011,Census Region 1: Northeast,55-64 years
CENS-R1,2011/03,F,55-64,41,2011,Census Region 1: Northeast,55-64 years
CENS-R1,2011/04,F,55-64,40,2011,Census Region 1: Northeast,55-64 years
CENS-R1,2011/05,F,55-64,33,2011,Census Region 1: Northeast,55-64 years
CENS-R1,2011/06,F,55-64,36,2011,Census Region 1: Northeast,55-64 years
CENS-R1,2011/07,F,55-64,38,2011,Census Region 1: Northeast,55-64 years
CENS-R1,2011/08,F,55-64,37,2011,Census Region 1: Northeast,55-64 years
